user_id,variant,signup_date,converted,time_to_convert,sessions_7d,retained_7d
17297,control,2025-01-22 11:20:57,0,,2,0
17298,control,2025-01-29 12:01:16,0,,2,1
17299,control,2025-01-08 02:03:39,0,,0,0
17300,control,2025-01-21 08:12:11,0,,0,0
17301,control,2025-01-13 02:49:12,0,,0,0
17302,control,2025-01-16 14:49:21,0,,1,0
17303,control,2025-01-29 04:25:30,0,,1,0
17304,control,2025-01-06 22:14:12,0,,0,0
17305,control,2025-01-02 01:18:19,0,,0,0
17306,control,2025-01-14 22:03:45,0,,0,0
17307,control,2025-01-09 13:44:46,0,,3,0
17308,control,2025-01-07 23:22:37,0,,2,1
17309,control,2025-01-06 02:07:12,0,,0,0
17310,control,2025-01-13 18:46:20,0,,0,0
17311,control,2025-01-03 23:07:13,0,,0,0
17312,control,2025-01-20 19:58:54,0,,2,1
17313,control,2025-01-13 09:00:16,0,,1,0
17314,control,2025-01-15 02:32:36,0,,4,0
17315,control,2025-01-12 20:13:41,0,,2,0
17316,control,2025-01-18 08:21:45,1,42.11077149465217,0,0
17317,control,2025-01-20 20:09:53,0,,0,0
17318,control,2025-01-30 15:47:25,0,,1,0
17319,control,2025-01-06 15:28:58,0,,0,0
17320,control,2025-01-03 21:59:53,1,60.423507742641476,4,1
17321,control,2025-01-21 09:16:00,0,,2,1
17322,control,2025-01-28 23:59:26,0,,2,0
17323,control,2025-01-05 04:53:41,0,,1,0
17324,control,2025-01-04 05:56:45,0,,2,0
17325,control,2025-01-21 18:02:10,0,,1,0
17326,control,2025-01-24 07:58:31,0,,0,0
17327,control,2025-01-05 05:42:08,0,,0,0
17328,control,2025-01-16 09:56:29,0,,2,1
17329,control,2025-01-11 18:14:17,0,,0,0
17330,control,2025-01-16 10:27:43,0,,0,0
17331,control,2025-01-15 02:27:04,0,,1,1
17332,control,2025-01-10 11:52:02,0,,0,0
17333,control,2025-01-11 21:14:50,0,,1,0
17334,control,2025-01-02 06:15:24,0,,0,0
17335,control,2025-01-04 08:22:04,0,,3,0
17336,control,2025-01-15 02:39:33,0,,0,0
17337,control,2025-01-14 01:32:29,0,,0,0
17338,control,2025-01-20 23:18:16,0,,1,0
17339,control,2025-01-23 15:11:48,1,60.00458429923978,1,1
17340,control,2025-01-17 09:50:32,1,24.705457629068576,2,1
17341,control,2025-01-29 18:50:52,0,,3,0
17342,control,2025-01-03 04:19:52,0,,0,0
17343,control,2025-01-16 04:21:47,0,,2,1
17344,control,2025-01-24 21:26:07,0,,1,0
17345,control,2025-01-24 22:25:04,0,,0,0
17346,control,2025-01-10 20:34:21,0,,2,1
17347,control,2025-01-23 02:12:37,0,,0,0
17348,control,2025-01-01 18:50:20,0,,1,0
17349,control,2025-01-13 12:14:20,0,,2,0
17350,control,2025-01-05 16:27:58,0,,1,0
17351,control,2025-01-24 13:44:05,1,19.316467994331944,4,1
17352,control,2025-01-05 12:10:01,0,,0,0
17353,control,2025-01-03 09:49:48,0,,0,0
17354,control,2025-01-23 10:09:06,1,18.31471445395465,0,0
17355,control,2025-01-16 18:17:18,0,,2,0
17356,control,2025-01-08 11:11:51,1,98.63102248505953,1,0
17357,control,2025-01-04 04:38:23,0,,1,1
17358,control,2025-01-04 13:33:26,1,3.1480205772414904,3,1
17359,control,2025-01-15 22:53:34,0,,1,0
17360,control,2025-01-09 08:44:39,0,,3,0
17361,control,2025-01-13 08:24:02,0,,0,0
17362,control,2025-01-12 07:04:18,0,,2,0
17363,control,2025-01-16 23:16:20,0,,0,0
17364,control,2025-01-21 17:52:59,0,,0,0
17365,control,2025-01-29 16:21:37,1,22.51849906007687,7,1
17366,control,2025-01-15 07:09:12,0,,0,0
17367,control,2025-01-23 16:34:14,0,,1,0
17368,control,2025-01-10 15:37:02,0,,0,0
17369,control,2025-01-26 03:37:42,0,,2,0
17370,control,2025-01-25 15:13:37,0,,1,1
17371,control,2025-01-29 01:42:49,0,,0,0
17372,control,2025-01-22 22:17:07,0,,3,0
17373,control,2025-01-21 05:32:08,0,,0,0
17374,control,2025-01-18 11:03:37,0,,2,1
17375,control,2025-01-18 05:50:28,0,,0,0
17376,control,2025-01-28 08:11:18,0,,3,0
17377,control,2025-01-05 14:13:21,0,,1,0
17378,control,2025-01-01 06:57:48,1,3.859253389115369,2,1
17379,control,2025-01-10 09:08:10,0,,1,0
17380,control,2025-01-03 08:46:30,0,,1,0
17381,control,2025-01-07 13:47:58,0,,0,0
17382,control,2025-01-24 20:06:55,0,,1,0
17383,control,2025-01-16 21:43:54,1,4.3713267680446055,2,1
17384,control,2025-01-19 22:44:23,1,5.727443108731639,0,0
17385,control,2025-01-01 02:02:59,1,13.824972367111847,2,0
17386,control,2025-01-07 01:43:02,0,,2,1
17387,control,2025-01-30 16:22:42,0,,0,0
17388,control,2025-01-11 00:44:45,1,9.306872452582517,4,1
17389,control,2025-01-07 17:47:08,0,,0,0
17390,control,2025-01-16 01:23:21,0,,2,1
17391,control,2025-01-27 21:01:33,0,,2,0
17392,control,2025-01-06 00:19:44,0,,0,0
17393,control,2025-01-22 17:18:13,0,,2,0
17394,control,2025-01-04 02:04:23,0,,1,0
17395,control,2025-01-03 11:50:05,0,,0,0
17396,control,2025-01-09 08:50:40,0,,2,0
17397,control,2025-01-05 17:00:33,0,,1,0
17398,control,2025-01-11 04:45:54,1,27.931955459646694,2,1
17399,control,2025-01-14 18:12:46,0,,3,0
17400,control,2025-01-07 19:42:51,0,,0,0
17401,control,2025-01-25 07:31:07,0,,2,0
17402,control,2025-01-19 03:51:27,0,,1,0
17403,control,2025-01-26 16:21:48,0,,0,0
17404,control,2025-01-07 18:04:09,0,,1,0
17405,control,2025-01-22 12:14:04,0,,1,0
17406,control,2025-01-16 18:19:20,0,,3,0
17407,control,2025-01-07 06:09:38,0,,0,0
17408,control,2025-01-28 19:52:24,0,,2,0
17409,control,2025-01-12 06:36:17,0,,0,0
17410,control,2025-01-29 06:10:41,0,,2,0
17411,control,2025-01-06 02:50:58,0,,1,0
17412,control,2025-01-16 10:14:25,0,,0,0
17413,control,2025-01-15 13:10:19,0,,0,0
17414,control,2025-01-11 09:38:44,0,,2,0
17415,control,2025-01-12 19:43:23,0,,1,0
17416,control,2025-01-26 18:25:00,0,,0,0
17417,control,2025-01-23 23:26:49,0,,1,0
17418,control,2025-01-03 15:09:18,0,,1,0
17419,control,2025-01-17 05:08:51,0,,3,1
17420,control,2025-01-04 14:53:14,0,,1,0
17421,control,2025-01-14 12:13:35,0,,1,1
17422,control,2025-01-28 01:03:39,0,,0,0
17423,control,2025-01-27 02:55:26,0,,1,0
17424,control,2025-01-17 12:45:25,0,,1,0
17425,control,2025-01-14 12:29:16,0,,2,0
17426,control,2025-01-10 19:38:07,0,,1,0
17427,control,2025-01-24 02:35:54,0,,1,0
17428,control,2025-01-12 14:05:30,0,,1,1
17429,control,2025-01-15 20:29:21,0,,1,0
17430,control,2025-01-06 11:04:17,0,,0,0
17431,control,2025-01-02 14:49:52,0,,3,0
17432,control,2025-01-11 01:32:26,0,,4,0
17433,control,2025-01-16 14:42:53,0,,0,0
17434,control,2025-01-20 23:05:19,0,,0,0
17435,control,2025-01-25 08:06:37,0,,1,1
17436,control,2025-01-17 19:01:42,1,21.86616575829919,4,0
17437,control,2025-01-16 01:57:57,0,,2,0
17438,control,2025-01-25 09:12:50,0,,0,0
17439,control,2025-01-22 07:22:04,0,,1,0
17440,control,2025-01-29 22:31:27,0,,3,1
17441,control,2025-01-17 09:33:55,0,,3,0
17442,control,2025-01-04 21:09:30,1,13.509466748078005,4,0
17443,control,2025-01-25 21:24:58,0,,1,0
17444,control,2025-01-16 14:38:24,0,,2,1
17445,control,2025-01-09 20:29:08,0,,0,0
17446,control,2025-01-30 21:52:41,0,,1,0
17447,control,2025-01-11 14:41:21,0,,1,1
17448,control,2025-01-17 15:54:40,0,,0,0
17449,control,2025-01-07 06:11:59,0,,1,0
17450,control,2025-01-26 04:40:10,0,,4,0
17451,control,2025-01-28 16:02:41,0,,0,0
17452,control,2025-01-17 15:33:43,1,5.875475374220964,5,0
17453,control,2025-01-18 22:13:17,0,,1,1
17454,control,2025-01-07 05:07:55,0,,2,0
17455,control,2025-01-26 10:45:24,0,,0,0
17456,control,2025-01-08 01:30:26,0,,1,0
17457,control,2025-01-20 07:49:05,0,,1,0
17458,control,2025-01-29 11:07:09,0,,1,0
17459,control,2025-01-25 20:32:52,0,,2,0
17460,control,2025-01-22 17:28:44,0,,1,0
17461,control,2025-01-17 16:41:56,0,,1,0
17462,control,2025-01-16 01:53:17,0,,2,0
17463,control,2025-01-13 15:49:04,0,,1,0
17464,control,2025-01-14 12:24:12,0,,0,0
17465,control,2025-01-30 00:57:15,0,,0,0
17466,control,2025-01-17 05:56:05,0,,1,0
17467,control,2025-01-11 17:04:20,1,0.09253421355143975,3,0
17468,control,2025-01-06 02:56:49,0,,0,0
17469,control,2025-01-17 00:43:07,0,,1,0
17470,control,2025-01-19 09:30:30,0,,0,0
17471,control,2025-01-27 18:48:51,0,,1,0
17472,control,2025-01-12 12:26:39,0,,1,0
17473,control,2025-01-18 04:53:51,0,,1,0
17474,control,2025-01-05 03:23:31,0,,1,0
17475,control,2025-01-15 16:07:23,0,,0,0
17476,control,2025-01-28 21:17:58,0,,3,0
17477,control,2025-01-20 05:38:25,0,,0,0
17478,control,2025-01-21 19:22:52,0,,1,0
17479,control,2025-01-15 22:31:37,0,,2,0
17480,control,2025-01-22 07:04:30,0,,2,0
17481,control,2025-01-25 09:55:01,0,,1,0
17482,control,2025-01-18 06:10:57,0,,1,0
17483,control,2025-01-08 09:48:18,0,,2,0
17484,control,2025-01-06 21:12:13,1,40.59628148616115,6,0
17485,control,2025-01-23 00:27:32,0,,1,0
17486,control,2025-01-12 03:25:00,0,,3,0
17487,control,2025-01-11 22:52:20,0,,0,0
17488,control,2025-01-20 16:21:47,0,,1,0
17489,control,2025-01-01 15:29:52,0,,0,0
17490,control,2025-01-08 12:13:42,0,,1,0
17491,control,2025-01-05 05:30:34,0,,3,0
17492,control,2025-01-24 07:53:16,0,,2,0
17493,control,2025-01-27 13:20:14,0,,1,0
17494,control,2025-01-23 01:51:46,0,,1,0
17495,control,2025-01-11 09:02:11,0,,2,0
17496,control,2025-01-21 22:30:37,0,,1,0
17497,control,2025-01-20 12:34:37,0,,0,0
17498,control,2025-01-03 12:19:02,0,,1,0
17499,control,2025-01-18 04:28:59,0,,0,0
17500,control,2025-01-18 10:18:44,0,,0,0
17501,control,2025-01-09 04:00:27,0,,1,0
17502,control,2025-01-25 07:31:02,0,,1,1
17503,control,2025-01-06 22:41:30,0,,2,0
17504,control,2025-01-02 11:10:33,0,,1,0
17505,control,2025-01-10 07:11:37,0,,0,0
17506,control,2025-01-11 18:29:55,0,,1,0
17507,control,2025-01-25 22:34:41,0,,3,0
17508,control,2025-01-25 11:34:38,0,,1,0
17509,control,2025-01-01 07:50:52,0,,1,0
17510,control,2025-01-30 04:26:57,0,,3,0
17511,control,2025-01-28 06:53:31,0,,2,0
17512,control,2025-01-13 20:05:03,0,,0,0
17513,control,2025-01-04 23:38:37,0,,0,0
17514,control,2025-01-01 10:44:55,0,,1,1
17515,control,2025-01-14 15:13:55,0,,0,0
17516,control,2025-01-19 22:26:45,0,,1,0
17517,control,2025-01-20 01:06:21,0,,3,0
17518,control,2025-01-02 23:19:45,0,,0,0
17519,control,2025-01-23 07:59:21,0,,1,0
17520,control,2025-01-05 01:04:59,0,,0,0
17521,control,2025-01-07 05:00:34,0,,0,0
17522,control,2025-01-11 09:22:00,0,,1,0
17523,control,2025-01-13 17:00:26,0,,0,0
17524,control,2025-01-09 01:16:16,0,,3,1
17525,control,2025-01-04 18:48:15,0,,0,0
17526,control,2025-01-18 20:59:14,0,,1,0
17527,control,2025-01-17 02:17:59,0,,1,0
17528,control,2025-01-29 14:23:24,0,,2,0
17529,control,2025-01-11 22:53:51,0,,2,0
17530,control,2025-01-25 05:12:50,0,,0,0
17531,control,2025-01-16 19:12:57,0,,0,0
17532,control,2025-01-17 16:11:13,0,,1,0
17533,control,2025-01-15 19:14:06,0,,1,0
17534,control,2025-01-24 13:32:11,0,,0,0
17535,control,2025-01-18 23:12:14,0,,0,0
17536,control,2025-01-14 14:58:09,0,,0,0
17537,control,2025-01-07 10:06:54,0,,0,0
17538,control,2025-01-15 18:27:11,0,,2,1
17539,control,2025-01-29 19:05:14,0,,2,0
17540,control,2025-01-22 21:50:02,0,,2,0
17541,control,2025-01-11 17:41:20,1,25.383970215258454,2,1
17542,control,2025-01-02 02:50:53,0,,0,0
17543,control,2025-01-16 03:52:39,0,,1,1
17544,control,2025-01-15 01:02:07,0,,0,0
17545,control,2025-01-12 14:02:52,0,,1,0
17546,control,2025-01-02 10:43:26,0,,3,1
17547,control,2025-01-04 13:03:52,0,,1,0
17548,control,2025-01-27 03:36:43,0,,4,0
17549,control,2025-01-18 10:13:29,0,,0,0
17550,control,2025-01-25 07:51:15,0,,1,0
17551,control,2025-01-03 01:23:25,0,,1,0
17552,control,2025-01-21 03:03:20,0,,1,0
17553,control,2025-01-06 10:15:32,0,,2,0
17554,control,2025-01-15 18:42:12,0,,0,0
17555,control,2025-01-02 09:12:14,0,,0,0
17556,control,2025-01-20 09:35:09,0,,1,0
17557,control,2025-01-04 13:38:53,0,,0,0
17558,control,2025-01-21 14:47:16,0,,0,0
17559,control,2025-01-16 23:24:54,0,,1,0
17560,control,2025-01-24 22:45:44,0,,1,0
17561,control,2025-01-16 09:17:48,0,,1,0
17562,control,2025-01-03 15:34:44,0,,2,0
17563,control,2025-01-03 14:59:40,0,,1,0
17564,control,2025-01-14 12:14:17,0,,2,0
17565,control,2025-01-15 11:33:16,0,,1,0
17566,control,2025-01-08 06:33:21,1,0.26214908160765305,4,1
17567,control,2025-01-24 14:36:35,0,,1,1
17568,control,2025-01-23 02:18:54,0,,1,0
17569,control,2025-01-18 17:58:22,0,,0,0
17570,control,2025-01-30 05:54:46,0,,0,0
17571,control,2025-01-04 05:36:34,0,,1,0
17572,control,2025-01-17 18:17:16,0,,0,0
17573,control,2025-01-03 08:36:18,1,103.2803502198939,4,1
17574,control,2025-01-11 21:28:20,0,,0,0
17575,control,2025-01-01 18:38:22,0,,2,0
17576,control,2025-01-07 09:08:54,0,,1,1
17577,control,2025-01-03 23:04:46,0,,0,0
17578,control,2025-01-05 07:52:17,1,11.099784074710236,3,0
17579,control,2025-01-17 03:01:30,0,,2,0
17580,control,2025-01-11 09:23:34,0,,0,0
17581,control,2025-01-16 18:50:59,0,,0,0
17582,control,2025-01-09 02:13:21,0,,2,1
17583,control,2025-01-16 19:09:18,0,,1,0
17584,control,2025-01-09 02:36:05,0,,4,0
17585,control,2025-01-23 01:57:14,0,,3,0
17586,control,2025-01-25 08:13:40,0,,1,1
17587,control,2025-01-26 18:36:16,1,5.459438013344122,5,0
17588,control,2025-01-02 07:27:47,0,,1,0
17589,control,2025-01-25 09:05:54,0,,1,1
17590,control,2025-01-06 16:14:36,0,,1,0
17591,control,2025-01-27 23:35:25,0,,1,0
17592,control,2025-01-11 05:42:13,0,,2,0
17593,control,2025-01-26 20:08:03,0,,1,0
17594,control,2025-01-26 07:46:53,0,,1,0
17595,control,2025-01-30 11:23:20,0,,2,1
17596,control,2025-01-26 06:46:46,0,,1,0
17597,control,2025-01-02 18:20:58,0,,1,1
17598,control,2025-01-05 17:14:59,0,,0,0
17599,control,2025-01-11 18:47:02,0,,2,0
17600,control,2025-01-24 22:23:36,0,,0,0
17601,control,2025-01-26 17:59:27,0,,1,0
17602,control,2025-01-23 19:17:26,0,,0,0
17603,control,2025-01-29 18:40:23,0,,0,0
17604,control,2025-01-18 12:10:52,0,,1,1
17605,control,2025-01-20 21:16:45,0,,0,0
17606,control,2025-01-02 13:47:34,0,,1,1
17607,control,2025-01-11 08:04:31,1,39.98300578188852,4,0
17608,control,2025-01-13 16:34:49,0,,1,0
17609,control,2025-01-14 01:00:37,0,,2,0
17610,control,2025-01-30 21:06:30,0,,2,0
17611,control,2025-01-18 04:45:48,1,39.139010261129584,7,1
17612,control,2025-01-28 08:46:59,0,,0,0
17613,control,2025-01-01 12:41:00,0,,0,0
17614,control,2025-01-22 20:35:16,0,,1,0
17615,control,2025-01-29 00:34:41,0,,3,0
17616,control,2025-01-09 02:26:01,0,,0,0
17617,control,2025-01-05 12:28:22,0,,2,1
17618,control,2025-01-06 13:12:36,0,,0,0
17619,control,2025-01-14 13:10:50,0,,2,1
17620,control,2025-01-12 12:16:06,0,,2,0
17621,control,2025-01-21 04:49:55,0,,0,0
17622,control,2025-01-11 09:38:42,0,,0,0
17623,control,2025-01-08 11:54:39,0,,1,0
17624,control,2025-01-08 18:18:51,0,,1,0
17625,control,2025-01-12 06:15:08,0,,0,0
17626,control,2025-01-08 03:02:04,0,,2,0
17627,control,2025-01-02 03:05:28,0,,1,0
17628,control,2025-01-04 09:07:00,1,38.35388079282674,5,0
17629,control,2025-01-11 08:50:35,0,,1,0
17630,control,2025-01-16 19:55:27,0,,2,0
17631,control,2025-01-27 22:46:21,0,,1,0
17632,control,2025-01-05 03:02:49,0,,1,0
17633,control,2025-01-14 03:38:41,0,,0,0
17634,control,2025-01-27 04:52:29,0,,0,0
17635,control,2025-01-05 13:14:12,0,,0,0
17636,control,2025-01-25 01:58:38,0,,0,0
17637,control,2025-01-20 15:23:41,0,,2,0
17638,control,2025-01-09 20:22:43,0,,1,0
17639,control,2025-01-11 08:14:32,0,,1,0
17640,control,2025-01-03 04:04:10,0,,1,1
17641,control,2025-01-29 01:11:08,1,25.617000509900258,2,0
17642,control,2025-01-11 19:54:03,0,,3,0
17643,control,2025-01-06 03:15:14,0,,0,0
17644,control,2025-01-22 05:40:55,0,,0,0
17645,control,2025-01-01 19:03:36,0,,1,0
17646,control,2025-01-04 11:31:29,0,,1,1
17647,control,2025-01-25 02:30:31,0,,4,1
17648,control,2025-01-30 00:50:03,0,,1,1
17649,control,2025-01-30 08:17:33,0,,0,0
17650,control,2025-01-07 08:02:02,0,,1,0
17651,control,2025-01-16 17:28:22,0,,1,1
17652,control,2025-01-01 09:44:30,0,,0,0
17653,control,2025-01-24 08:38:39,0,,1,0
17654,control,2025-01-23 10:07:51,0,,3,0
17655,control,2025-01-27 14:14:13,0,,1,0
17656,control,2025-01-18 02:26:56,0,,0,0
17657,control,2025-01-27 01:13:10,0,,0,0
17658,control,2025-01-13 22:50:21,0,,3,0
17659,control,2025-01-08 23:57:40,0,,0,0
17660,control,2025-01-12 13:56:50,0,,1,0
17661,control,2025-01-04 14:46:19,0,,0,0
17662,control,2025-01-14 00:30:43,1,26.783836417153516,3,0
17663,control,2025-01-25 04:47:27,0,,1,0
17664,control,2025-01-05 02:11:52,0,,0,0
17665,control,2025-01-15 05:17:26,0,,1,0
17666,control,2025-01-06 21:59:59,0,,0,0
17667,control,2025-01-24 12:33:19,0,,0,0
17668,control,2025-01-30 05:26:31,0,,1,1
17669,control,2025-01-10 12:17:42,0,,0,0
17670,control,2025-01-13 18:27:06,0,,1,0
17671,control,2025-01-19 10:49:26,0,,3,0
17672,control,2025-01-03 01:53:29,0,,3,0
17673,control,2025-01-06 22:18:35,1,9.62770034082686,1,1
17674,control,2025-01-14 10:55:17,1,8.77804437237894,4,0
17675,control,2025-01-30 06:21:34,1,10.977068331027466,5,1
17676,control,2025-01-19 15:35:32,0,,0,0
17677,control,2025-01-07 03:03:49,0,,1,1
17678,control,2025-01-21 02:32:43,0,,0,0
17679,control,2025-01-13 00:29:30,0,,1,0
17680,control,2025-01-16 10:35:34,0,,0,0
17681,control,2025-01-17 00:52:01,0,,4,1
17682,control,2025-01-05 04:01:37,1,9.544222433724723,1,0
17683,control,2025-01-05 07:50:16,0,,0,0
17684,control,2025-01-19 03:42:41,0,,1,0
17685,control,2025-01-09 03:33:01,0,,1,0
17686,control,2025-01-13 01:07:12,0,,2,1
17687,control,2025-01-25 04:40:12,0,,4,0
17688,control,2025-01-23 09:40:23,0,,4,0
17689,control,2025-01-11 17:23:48,0,,0,0
17690,control,2025-01-07 21:51:28,0,,2,0
17691,control,2025-01-10 18:29:15,0,,1,0
17692,control,2025-01-11 04:42:58,0,,0,0
17693,control,2025-01-16 08:36:53,0,,1,1
17694,control,2025-01-06 04:13:10,0,,2,0
17695,control,2025-01-04 18:30:04,0,,1,0
17696,control,2025-01-17 12:58:40,0,,1,1
17697,control,2025-01-24 12:37:31,0,,1,1
17698,control,2025-01-28 10:48:12,0,,2,0
17699,control,2025-01-24 07:58:31,0,,1,1
17700,control,2025-01-15 09:50:55,0,,1,0
17701,control,2025-01-27 13:58:36,0,,4,1
17702,control,2025-01-19 11:24:33,0,,2,0
17703,control,2025-01-29 01:46:14,0,,1,0
17704,control,2025-01-10 00:59:38,0,,1,1
17705,control,2025-01-10 12:08:45,0,,1,0
17706,control,2025-01-14 16:24:12,0,,0,0
17707,control,2025-01-14 23:51:00,0,,1,0
17708,control,2025-01-11 13:26:39,0,,0,0
17709,control,2025-01-14 17:54:10,0,,2,1
17710,control,2025-01-25 15:48:44,0,,1,1
17711,control,2025-01-20 09:27:02,0,,2,1
17712,control,2025-01-27 08:05:39,0,,1,0
17713,control,2025-01-28 19:47:38,0,,0,0
17714,control,2025-01-03 19:13:11,0,,2,0
17715,control,2025-01-08 12:55:58,0,,1,0
17716,control,2025-01-13 01:18:52,0,,2,0
17717,control,2025-01-04 17:35:58,0,,0,0
17718,control,2025-01-30 13:12:10,0,,0,0
17719,control,2025-01-14 16:13:29,0,,1,0
17720,control,2025-01-13 06:32:28,0,,2,1
17721,control,2025-01-03 09:26:27,0,,3,0
17722,control,2025-01-30 20:14:17,0,,0,0
17723,control,2025-01-08 14:30:18,0,,1,1
17724,control,2025-01-10 19:55:36,0,,0,0
17725,control,2025-01-20 02:33:22,0,,1,0
17726,control,2025-01-17 20:09:44,0,,2,1
17727,control,2025-01-09 12:25:10,0,,0,0
17728,control,2025-01-20 21:09:06,0,,0,0
17729,control,2025-01-18 10:49:56,0,,1,0
17730,control,2025-01-17 10:49:42,0,,1,0
17731,control,2025-01-01 06:58:43,0,,1,0
17732,control,2025-01-08 23:30:51,0,,1,1
17733,control,2025-01-19 12:53:01,0,,1,0
17734,control,2025-01-20 04:36:18,0,,3,0
17735,control,2025-01-11 15:10:09,0,,2,0
17736,control,2025-01-14 01:39:46,0,,2,0
17737,control,2025-01-30 10:59:53,0,,2,0
17738,control,2025-01-27 18:50:06,0,,0,0
17739,control,2025-01-04 23:19:39,0,,2,0
17740,control,2025-01-26 04:56:35,0,,0,0
17741,control,2025-01-06 14:53:53,0,,0,0
17742,control,2025-01-22 13:08:11,0,,0,0
17743,control,2025-01-04 07:47:27,1,2.5595143636814086,0,0
17744,control,2025-01-12 00:06:53,0,,1,0
17745,control,2025-01-14 10:50:29,0,,3,0
17746,control,2025-01-09 19:59:20,0,,0,0
17747,control,2025-01-11 18:51:07,0,,3,0
17748,control,2025-01-09 07:00:31,0,,0,0
17749,control,2025-01-07 23:49:34,0,,3,1
17750,control,2025-01-07 11:21:01,1,40.571254372689104,4,1
17751,control,2025-01-15 09:30:35,0,,1,1
17752,control,2025-01-07 06:02:03,0,,0,0
17753,control,2025-01-28 05:16:17,0,,3,1
17754,control,2025-01-09 10:17:05,0,,1,1
17755,control,2025-01-24 14:16:11,1,0.9972965200398707,0,0
17756,control,2025-01-09 18:25:27,0,,2,0
17757,control,2025-01-17 14:14:37,0,,0,0
17758,control,2025-01-04 04:59:27,0,,0,0
17759,control,2025-01-10 00:45:18,1,3.235627950785925,2,1
17760,control,2025-01-13 04:45:58,0,,0,0
17761,control,2025-01-13 19:54:26,0,,0,0
17762,control,2025-01-01 23:47:21,0,,1,0
17763,control,2025-01-19 18:03:03,0,,0,0
17764,control,2025-01-09 18:59:51,0,,0,0
17765,control,2025-01-01 10:09:58,0,,0,0
17766,control,2025-01-21 20:29:41,0,,1,0
17767,control,2025-01-07 22:27:38,0,,1,0
17768,control,2025-01-13 18:08:56,1,1.6582671553059316,3,0
17769,control,2025-01-01 02:18:56,0,,0,0
17770,control,2025-01-06 08:31:49,0,,2,0
17771,control,2025-01-12 19:03:58,0,,1,0
17772,control,2025-01-03 09:50:58,0,,1,0
17773,control,2025-01-11 20:56:12,0,,0,0
17774,control,2025-01-18 18:07:01,0,,0,0
17775,control,2025-01-15 01:41:11,0,,2,0
17776,control,2025-01-27 06:21:11,0,,2,0
17777,control,2025-01-06 12:38:10,0,,1,0
17778,control,2025-01-25 07:55:21,0,,2,1
17779,control,2025-01-17 17:05:35,0,,0,0
17780,control,2025-01-27 01:35:28,0,,0,0
17781,control,2025-01-15 16:08:33,0,,1,1
17782,control,2025-01-04 22:06:38,0,,1,0
17783,control,2025-01-17 09:15:24,0,,1,0
17784,control,2025-01-18 22:26:55,0,,1,0
17785,control,2025-01-25 16:42:36,0,,0,0
17786,control,2025-01-15 16:30:35,0,,1,0
17787,control,2025-01-21 16:33:11,0,,2,1
17788,control,2025-01-28 21:22:39,0,,1,1
17789,control,2025-01-14 06:45:03,0,,1,0
17790,control,2025-01-18 16:54:28,0,,0,0
17791,control,2025-01-28 16:53:50,1,4.6601643112839,1,0
17792,control,2025-01-18 15:14:03,0,,2,0
17793,control,2025-01-30 05:25:02,0,,1,1
17794,control,2025-01-28 08:52:44,0,,1,1
17795,control,2025-01-08 14:29:49,0,,0,0
17796,control,2025-01-27 04:32:55,0,,1,0
17797,control,2025-01-29 13:10:50,0,,0,0
17798,control,2025-01-19 19:36:25,0,,1,0
17799,control,2025-01-09 11:01:29,0,,0,0
17800,control,2025-01-26 12:55:49,0,,1,1
17801,control,2025-01-15 22:13:57,0,,1,0
17802,control,2025-01-03 14:26:58,0,,0,0
17803,control,2025-01-01 13:18:51,0,,1,0
17804,control,2025-01-22 02:45:02,0,,0,0
17805,control,2025-01-14 06:39:58,0,,0,0
17806,control,2025-01-01 06:26:07,0,,2,0
17807,control,2025-01-05 03:48:54,0,,0,0
17808,control,2025-01-29 23:26:51,0,,0,0
17809,control,2025-01-02 16:07:03,0,,1,0
17810,control,2025-01-28 14:45:11,0,,1,0
17811,control,2025-01-08 00:26:07,0,,1,0
17812,control,2025-01-12 17:25:20,0,,2,0
17813,control,2025-01-26 07:12:00,0,,0,0
17814,control,2025-01-23 15:43:54,0,,0,0
17815,control,2025-01-11 06:29:15,1,16.67248530817543,6,1
17816,control,2025-01-14 21:18:02,0,,0,0
17817,control,2025-01-02 15:51:12,0,,0,0
17818,control,2025-01-15 23:45:12,0,,2,0
17819,control,2025-01-15 04:25:51,0,,0,0
17820,control,2025-01-08 13:55:54,0,,2,0
17821,control,2025-01-10 09:16:17,0,,1,0
17822,control,2025-01-01 20:26:54,0,,2,1
17823,control,2025-01-06 17:16:26,0,,1,1
17824,control,2025-01-05 23:42:40,0,,0,0
17825,control,2025-01-09 15:36:09,0,,0,0
17826,control,2025-01-07 12:56:00,0,,0,0
17827,control,2025-01-01 13:48:38,0,,0,0
17828,control,2025-01-24 02:04:43,0,,2,0
17829,control,2025-01-07 04:50:58,0,,3,0
17830,control,2025-01-17 15:16:11,0,,1,0
17831,control,2025-01-10 21:09:30,0,,1,0
17832,control,2025-01-30 09:40:01,0,,0,0
17833,control,2025-01-01 23:03:33,0,,1,0
17834,control,2025-01-12 15:45:40,0,,2,0
17835,control,2025-01-26 00:28:39,0,,1,1
17836,control,2025-01-15 19:24:23,0,,1,0
17837,control,2025-01-19 08:02:48,0,,3,0
17838,control,2025-01-25 15:03:39,0,,0,0
17839,control,2025-01-08 13:43:51,0,,0,0
17840,control,2025-01-26 23:55:45,0,,0,0
17841,control,2025-01-18 02:45:38,0,,1,0
17842,control,2025-01-28 02:05:16,0,,0,0
